order_item_id,order_id,menu_item_name,item_category,quantity,price_per_unit,line_total
18207,5200,Dessert Item 23,Dessert,3,26.98,80.93
18208,5200,Dessert Item 27,Dessert,1,789.74,789.74
18209,5201,Beverage Item 29,Beverage,1,1098.78,1098.78
18210,5202,Dessert Item 28,Dessert,3,19.08,57.23
18211,5202,Main Course Item 14,Main Course,2,148.95,297.9
18212,5202,Starter Item 37,Starter,3,73.39,220.16
18213,5202,Starter Item 20,Starter,2,44.52,89.05
18214,5202,Starter Item 32,Starter,2,40.17,80.34
18215,5203,Dessert Item 13,Dessert,1,131.68,131.68
18216,5203,Main Course Item 1,Main Course,2,481.28,962.55
18217,5204,Dessert Item 16,Dessert,2,75.57,151.14
18218,5204,Dessert Item 10,Dessert,2,36.54,73.08
18219,5204,Dessert Item 35,Dessert,3,20.9,62.7
18220,5204,Main Course Item 4,Main Course,3,17.23,51.69
18221,5204,Starter Item 41,Starter,2,25.24,50.48
18222,5204,Dessert Item 23,Dessert,1,51.04,51.04
18223,5205,Main Course Item 33,Main Course,3,76.04,228.13
18224,5205,Beverage Item 28,Beverage,2,164.44,328.88
18225,5206,Beverage Item 17,Beverage,2,87.0,173.99
18226,5206,Dessert Item 37,Dessert,3,97.71,293.13
18227,5206,Main Course Item 47,Main Course,3,114.45,343.36
18228,5206,Dessert Item 41,Dessert,2,92.97,185.94
18229,5207,Dessert Item 32,Dessert,3,9.48,28.45
18230,5207,Starter Item 18,Starter,1,50.0,50.0
18231,5207,Beverage Item 21,Beverage,2,25.0,50.0
18232,5207,Beverage Item 1,Beverage,2,25.0,50.0
18233,5207,Beverage Item 40,Beverage,1,50.0,50.0
18234,5207,Beverage Item 26,Beverage,1,50.0,50.0
18235,5208,Starter Item 48,Starter,3,35.92,107.76
18236,5208,Main Course Item 46,Main Course,1,87.32,87.32
18237,5208,Starter Item 49,Starter,3,30.09,90.27
18238,5208,Main Course Item 17,Main Course,3,22.26,66.79
18239,5209,Main Course Item 47,Main Course,2,172.6,345.19
18240,5209,Main Course Item 44,Main Course,3,60.0,180.01
18241,5209,Starter Item 10,Starter,1,158.56,158.56
18242,5209,Main Course Item 48,Main Course,2,25.7,51.41
18243,5209,Starter Item 19,Starter,3,20.78,62.35
18244,5209,Beverage Item 36,Beverage,2,29.97,59.93
18245,5210,Starter Item 43,Starter,2,142.85,285.7
18246,5210,Starter Item 40,Starter,1,53.23,53.23
18247,5210,Dessert Item 13,Dessert,3,17.96,53.89
18248,5210,Beverage Item 42,Beverage,2,26.24,52.48
18249,5210,Beverage Item 17,Beverage,2,25.07,50.13
18250,5210,Main Course Item 20,Main Course,2,25.03,50.06
18251,5211,Main Course Item 5,Main Course,3,98.37,295.12
18252,5211,Beverage Item 37,Beverage,3,44.63,133.9
18253,5211,Beverage Item 6,Beverage,1,377.97,377.97
18254,5212,Main Course Item 10,Main Course,3,96.95,290.84
18255,5212,Beverage Item 10,Beverage,2,201.31,402.61
18256,5213,Main Course Item 2,Main Course,2,161.25,322.49
18257,5213,Starter Item 49,Starter,3,97.0,290.99
18258,5213,Dessert Item 45,Dessert,1,402.53,402.53
18259,5214,Main Course Item 20,Main Course,1,649.59,649.59
18260,5215,Dessert Item 9,Dessert,3,33.38,100.13
18261,5215,Dessert Item 46,Dessert,1,52.14,52.14
18262,5215,Beverage Item 36,Beverage,3,17.42,52.27
18263,5215,Main Course Item 7,Main Course,2,27.99,55.98
18264,5216,Starter Item 30,Starter,3,77.94,233.82
18265,5216,Beverage Item 38,Beverage,2,143.26,286.52
18266,5216,Beverage Item 22,Beverage,1,82.41,82.41
18267,5216,Dessert Item 29,Dessert,1,142.66,142.66
18268,5217,Dessert Item 32,Dessert,2,14.37,28.74
18269,5217,Starter Item 38,Starter,2,25.0,50.0
18270,5217,Beverage Item 12,Beverage,3,16.67,50.0
18271,5217,Starter Item 20,Starter,3,16.67,50.0
18272,5217,Main Course Item 4,Main Course,2,25.0,50.0
18273,5218,Main Course Item 42,Main Course,1,752.44,752.44
18274,5219,Main Course Item 30,Main Course,2,59.05,118.1
18275,5219,Starter Item 37,Starter,1,79.83,79.83
18276,5219,Beverage Item 13,Beverage,2,25.2,50.4
18277,5219,Starter Item 11,Starter,3,17.95,53.85
18278,5219,Starter Item 14,Starter,1,53.79,53.79
18279,5220,Dessert Item 29,Dessert,3,31.87,95.62
18280,5220,Starter Item 19,Starter,1,258.75,258.75
18281,5221,Starter Item 22,Starter,1,208.39,208.39
18282,5221,Main Course Item 39,Main Course,1,78.44,78.44
18283,5221,Beverage Item 28,Beverage,1,50.67,50.67
18284,5221,Dessert Item 14,Dessert,3,16.67,50.0
18285,5221,Dessert Item 32,Dessert,1,50.0,50.0
18286,5221,Starter Item 23,Starter,1,50.02,50.02
18287,5222,Main Course Item 24,Main Course,2,191.43,382.85
18288,5222,Starter Item 21,Starter,3,105.12,315.36
18289,5222,Main Course Item 22,Main Course,2,145.36,290.72
18290,5223,Main Course Item 36,Main Course,2,93.53,187.05
18291,5223,Starter Item 19,Starter,3,262.92,788.76
18292,5224,Starter Item 2,Starter,1,302.01,302.01
18293,5224,Beverage Item 44,Beverage,1,322.99,322.99
18294,5224,Dessert Item 13,Dessert,3,105.89,317.67
18295,5224,Dessert Item 46,Dessert,2,25.07,50.13
18296,5224,Dessert Item 36,Dessert,2,31.67,63.35
18297,5225,Dessert Item 10,Dessert,1,118.83,118.83
18298,5225,Starter Item 38,Starter,2,96.09,192.17
18299,5225,Beverage Item 48,Beverage,3,207.69,623.07
18300,5226,Dessert Item 23,Dessert,2,69.0,138.0
18301,5226,Beverage Item 14,Beverage,2,30.54,61.07
18302,5226,Main Course Item 41,Main Course,1,379.24,379.24
18303,5226,Starter Item 46,Starter,2,69.67,139.34
18304,5226,Starter Item 14,Starter,2,33.32,66.65
18305,5226,Dessert Item 40,Dessert,3,18.52,55.57
18306,5227,Beverage Item 5,Beverage,1,199.01,199.01
18307,5227,Beverage Item 37,Beverage,2,40.67,81.35
18308,5227,Main Course Item 30,Main Course,1,54.04,54.04
18309,5227,Beverage Item 43,Beverage,1,60.48,60.48
18310,5228,Dessert Item 35,Dessert,3,57.22,171.65
18311,5228,Starter Item 11,Starter,1,142.41,142.41
18312,5228,Starter Item 29,Starter,2,143.46,286.91
18313,5228,Dessert Item 24,Dessert,1,231.28,231.28
18314,5228,Main Course Item 22,Main Course,3,87.68,263.03
18315,5228,Beverage Item 21,Beverage,1,61.53,61.53
18316,5229,Beverage Item 6,Beverage,3,29.58,88.74
18317,5229,Dessert Item 35,Dessert,3,19.81,59.43
18318,5229,Dessert Item 9,Dessert,2,178.41,356.83
18319,5229,Main Course Item 38,Main Course,1,126.66,126.66
18320,5229,Starter Item 8,Starter,1,236.17,236.17
18321,5230,Main Course Item 29,Main Course,2,157.55,315.1
18322,5230,Beverage Item 46,Beverage,2,84.85,169.71
18323,5230,Starter Item 20,Starter,2,92.22,184.43
18324,5231,Beverage Item 41,Beverage,1,61.33,61.33
18325,5231,Dessert Item 16,Dessert,1,177.08,177.08
18326,5231,Dessert Item 38,Dessert,1,151.41,151.41
18327,5231,Main Course Item 40,Main Course,2,156.8,313.59
18328,5231,Main Course Item 29,Main Course,2,174.29,348.58
18329,5232,Starter Item 23,Starter,2,103.88,207.76
18330,5232,Dessert Item 20,Dessert,3,122.87,368.61
18331,5232,Beverage Item 11,Beverage,2,122.29,244.58
18332,5233,Main Course Item 45,Main Course,1,112.28,112.28
18333,5233,Main Course Item 34,Main Course,2,185.56,371.13
18334,5233,Main Course Item 2,Main Course,2,26.78,53.56
18335,5233,Beverage Item 2,Beverage,2,279.13,558.27
18336,5234,Starter Item 47,Starter,3,117.1,351.29
18337,5234,Beverage Item 8,Beverage,2,172.6,345.2
18338,5234,Starter Item 43,Starter,1,363.07,363.07
18339,5234,Starter Item 20,Starter,2,25.12,50.24
18340,5234,Dessert Item 13,Dessert,1,50.25,50.25
18341,5235,Dessert Item 40,Dessert,3,76.63,229.9
18342,5235,Beverage Item 27,Beverage,3,101.3,303.9
18343,5235,Main Course Item 30,Main Course,1,250.52,250.52
18344,5235,Main Course Item 29,Main Course,1,146.51,146.51
18345,5235,Main Course Item 23,Main Course,1,82.15,82.15
18346,5235,Beverage Item 34,Beverage,3,22.76,68.28
18347,5236,Beverage Item 19,Beverage,2,53.68,107.36
18348,5236,Starter Item 29,Starter,1,90.09,90.09
18349,5236,Dessert Item 24,Dessert,2,25.01,50.02
18350,5236,Dessert Item 19,Dessert,3,16.68,50.05
18351,5236,Starter Item 1,Starter,3,16.67,50.0
18352,5236,Beverage Item 37,Beverage,3,16.68,50.03
18353,5237,Starter Item 45,Starter,1,118.69,118.69
18354,5237,Starter Item 10,Starter,3,83.96,251.87
18355,5237,Dessert Item 7,Dessert,1,186.18,186.18
18356,5237,Starter Item 36,Starter,1,52.87,52.87
18357,5237,Starter Item 20,Starter,2,55.42,110.84
18358,5237,Beverage Item 1,Beverage,2,33.04,66.08
18359,5238,Beverage Item 44,Beverage,1,50.88,50.88
18360,5238,Beverage Item 14,Beverage,1,210.31,210.31
18361,5238,Main Course Item 41,Main Course,3,17.61,52.83
18362,5238,Starter Item 31,Starter,3,20.39,61.16
18363,5238,Main Course Item 26,Main Course,1,54.16,54.16
18364,5239,Dessert Item 3,Dessert,1,136.9,136.9
18365,5239,Starter Item 44,Starter,2,110.63,221.26
18366,5239,Main Course Item 8,Main Course,3,67.56,202.67
18367,5239,Starter Item 26,Starter,3,35.12,105.36
18368,5239,Starter Item 38,Starter,3,34.78,104.34
18369,5240,Main Course Item 32,Main Course,1,284.37,284.37
18370,5240,Dessert Item 7,Dessert,2,62.56,125.12
18371,5240,Main Course Item 26,Main Course,2,88.82,177.64
18372,5241,Main Course Item 29,Main Course,2,26.43,52.86
18373,5241,Main Course Item 39,Main Course,3,29.11,87.34
18374,5241,Main Course Item 1,Main Course,3,17.38,52.14
18375,5241,Beverage Item 26,Beverage,1,51.21,51.21
18376,5242,Starter Item 39,Starter,3,117.37,352.11
18377,5242,Dessert Item 44,Dessert,1,113.42,113.42
18378,5242,Main Course Item 9,Main Course,2,225.91,451.82
18379,5243,Beverage Item 24,Beverage,2,12.95,25.9
18380,5243,Dessert Item 5,Dessert,1,50.0,50.0
18381,5243,Main Course Item 14,Main Course,2,25.0,50.0
18382,5243,Starter Item 17,Starter,2,25.0,50.0
18383,5243,Dessert Item 10,Dessert,2,25.0,50.0
18384,5244,Dessert Item 42,Dessert,1,64.84,64.84
18385,5244,Dessert Item 11,Dessert,2,368.39,736.77
18386,5245,Starter Item 32,Starter,2,49.95,99.9
18387,5245,Starter Item 28,Starter,1,140.45,140.45
18388,5246,Beverage Item 8,Beverage,2,102.12,204.24
18389,5246,Main Course Item 11,Main Course,1,62.89,62.89
18390,5246,Beverage Item 43,Beverage,1,52.67,52.67
18391,5246,Starter Item 7,Starter,2,25.43,50.85
18392,5247,Dessert Item 47,Dessert,2,58.57,117.14
18393,5247,Main Course Item 35,Main Course,3,28.58,85.74
18394,5247,Starter Item 13,Starter,1,92.53,92.53
18395,5247,Beverage Item 9,Beverage,1,325.79,325.79
18396,5247,Dessert Item 30,Dessert,3,94.01,282.04
18397,5248,Beverage Item 23,Beverage,3,117.44,352.31
18398,5249,Dessert Item 6,Dessert,3,159.78,479.34
18399,5250,Starter Item 35,Starter,3,49.76,149.27
18400,5250,Dessert Item 40,Dessert,1,190.5,190.5
18401,5250,Main Course Item 12,Main Course,2,63.14,126.29
18402,5251,Dessert Item 47,Dessert,1,302.52,302.52
18403,5251,Beverage Item 10,Beverage,1,100.74,100.74
18404,5251,Main Course Item 24,Main Course,1,161.84,161.84
18405,5251,Beverage Item 18,Beverage,2,25.19,50.38
18406,5251,Main Course Item 40,Main Course,1,53.88,53.88
18407,5252,Beverage Item 22,Beverage,1,369.48,369.48
18408,5252,Main Course Item 25,Main Course,3,81.43,244.28
18409,5252,Dessert Item 23,Dessert,2,45.11,90.21
18410,5252,Starter Item 18,Starter,3,38.6,115.79
18411,5252,Main Course Item 38,Main Course,2,34.51,69.03
18412,5252,Starter Item 28,Starter,3,18.97,56.91
18413,5253,Main Course Item 17,Main Course,3,183.98,551.93
18414,5254,Dessert Item 27,Dessert,1,785.65,785.65
18415,5255,Beverage Item 10,Beverage,2,151.92,303.83
18416,5255,Beverage Item 8,Beverage,1,217.96,217.96
18417,5255,Main Course Item 36,Main Course,1,356.57,356.57
18418,5256,Beverage Item 22,Beverage,3,61.75,185.24
18419,5256,Beverage Item 32,Beverage,2,49.96,99.91
18420,5257,Beverage Item 34,Beverage,1,154.1,154.1
18421,5257,Main Course Item 40,Main Course,2,56.84,113.67
18422,5257,Dessert Item 14,Dessert,3,19.32,57.95
18423,5257,Dessert Item 7,Dessert,2,28.45,56.91
18424,5258,Main Course Item 29,Main Course,2,107.24,214.49
18425,5258,Dessert Item 35,Dessert,3,32.85,98.54
18426,5258,Main Course Item 36,Main Course,3,40.79,122.38
18427,5259,Dessert Item 49,Dessert,2,32.21,64.43
18428,5259,Dessert Item 15,Dessert,2,150.59,301.19
18429,5259,Beverage Item 15,Beverage,3,54.14,162.43
18430,5259,Beverage Item 24,Beverage,3,68.62,205.85
18431,5259,Main Course Item 14,Main Course,3,46.35,139.05
18432,5259,Beverage Item 9,Beverage,1,68.38,68.38
18433,5260,Dessert Item 12,Dessert,3,207.97,623.91
18434,5261,Beverage Item 20,Beverage,1,284.56,284.56
18435,5261,Starter Item 28,Starter,2,62.49,124.97
18436,5261,Dessert Item 5,Dessert,1,509.42,509.42
18437,5262,Beverage Item 7,Beverage,2,58.57,117.14
18438,5262,Dessert Item 1,Dessert,3,104.85,314.55
18439,5263,Main Course Item 5,Main Course,1,359.82,359.82
18440,5263,Starter Item 45,Starter,2,52.09,104.17
18441,5263,Main Course Item 36,Main Course,2,41.32,82.63
18442,5263,Starter Item 49,Starter,2,50.21,100.43
18443,5263,Main Course Item 6,Main Course,2,27.6,55.2
18444,5263,Dessert Item 16,Dessert,1,53.38,53.38
18445,5264,Starter Item 38,Starter,2,155.16,310.32
18446,5264,Dessert Item 10,Dessert,2,26.25,52.49
18447,5264,Main Course Item 18,Main Course,3,16.7,50.09
18448,5264,Dessert Item 8,Dessert,1,50.59,50.59
18449,5264,Beverage Item 30,Beverage,3,16.78,50.34
18450,5264,Beverage Item 8,Beverage,2,25.22,50.43
18451,5265,Starter Item 38,Starter,3,124.68,374.03
18452,5266,Starter Item 33,Starter,2,26.29,52.59
18453,5266,Starter Item 28,Starter,3,18.72,56.16
18454,5266,Dessert Item 26,Dessert,1,60.32,60.32
18455,5266,Starter Item 32,Starter,2,29.54,59.07
18456,5267,Starter Item 36,Starter,1,910.6,910.6
18457,5268,Beverage Item 22,Beverage,2,111.46,222.92
18458,5268,Dessert Item 49,Dessert,3,124.29,372.86
18459,5268,Beverage Item 9,Beverage,1,80.81,80.81
18460,5268,Main Course Item 1,Main Course,3,44.43,133.28
18461,5268,Beverage Item 12,Beverage,1,50.56,50.56
18462,5268,Beverage Item 18,Beverage,2,26.81,53.61
18463,5269,Main Course Item 16,Main Course,3,98.2,294.59
18464,5269,Dessert Item 16,Dessert,1,128.85,128.85
18465,5269,Main Course Item 33,Main Course,2,166.97,333.95
18466,5269,Beverage Item 23,Beverage,1,76.17,76.17
18467,5269,Beverage Item 47,Beverage,3,38.97,116.91
18468,5270,Main Course Item 21,Main Course,3,135.35,406.04
18469,5271,Main Course Item 45,Main Course,1,208.16,208.16
18470,5271,Dessert Item 6,Dessert,2,26.66,53.31
18471,5271,Dessert Item 14,Dessert,3,24.52,73.57
18472,5272,Main Course Item 15,Main Course,3,296.17,888.5
18473,5273,Starter Item 20,Starter,1,166.28,166.28
18474,5273,Main Course Item 8,Main Course,2,99.35,198.69
18475,5273,Beverage Item 34,Beverage,1,304.95,304.95
18476,5273,Main Course Item 24,Main Course,2,143.01,286.01
18477,5273,Starter Item 31,Starter,1,50.26,50.26
18478,5274,Starter Item 19,Starter,1,116.11,116.11
18479,5274,Dessert Item 11,Dessert,1,208.73,208.73
18480,5274,Starter Item 4,Starter,3,16.75,50.25
18481,5274,Starter Item 6,Starter,3,17.01,51.04
18482,5274,Dessert Item 4,Dessert,1,50.43,50.43
18483,5274,Main Course Item 26,Main Course,1,50.36,50.36
18484,5275,Beverage Item 17,Beverage,1,15.43,15.43
18485,5275,Main Course Item 39,Main Course,2,25.0,50.0
18486,5275,Starter Item 45,Starter,1,50.0,50.0
18487,5275,Starter Item 26,Starter,2,25.0,50.0
18488,5275,Beverage Item 9,Beverage,3,16.67,50.0
18489,5275,Main Course Item 16,Main Course,1,50.0,50.0
18490,5276,Main Course Item 34,Main Course,2,28.51,57.03
18491,5276,Beverage Item 41,Beverage,3,292.51,877.52
18492,5277,Dessert Item 44,Dessert,1,107.8,107.8
18493,5277,Starter Item 31,Starter,1,99.65,99.65
18494,5277,Dessert Item 22,Dessert,1,78.43,78.43
18495,5277,Beverage Item 9,Beverage,3,17.19,51.57
18496,5277,Dessert Item 27,Dessert,3,17.0,51.01
18497,5277,Beverage Item 29,Beverage,1,51.18,51.18
18498,5278,Starter Item 20,Starter,3,79.87,239.62
18499,5278,Starter Item 11,Starter,1,368.16,368.16
18500,5278,Starter Item 41,Starter,2,148.71,297.42
18501,5278,Dessert Item 12,Dessert,2,88.66,177.33
18502,5279,Main Course Item 16,Main Course,1,104.63,104.63
18503,5279,Main Course Item 20,Main Course,3,36.94,110.82
18504,5279,Main Course Item 17,Main Course,3,25.13,75.38
18505,5279,Dessert Item 48,Dessert,3,23.6,70.79
18506,5279,Dessert Item 3,Dessert,3,23.08,69.25
18507,5279,Beverage Item 8,Beverage,2,25.68,51.35
18508,5280,Dessert Item 20,Dessert,1,251.12,251.12
18509,5280,Main Course Item 23,Main Course,1,74.66,74.66
18510,5280,Main Course Item 30,Main Course,1,231.87,231.87
18511,5281,Main Course Item 49,Main Course,1,319.31,319.31
18512,5281,Dessert Item 39,Dessert,3,26.36,79.08
18513,5281,Beverage Item 39,Beverage,3,100.57,301.71
18514,5282,Beverage Item 6,Beverage,3,93.03,279.09
18515,5282,Beverage Item 43,Beverage,2,162.65,325.3
18516,5282,Beverage Item 46,Beverage,2,48.01,96.02
18517,5282,Starter Item 40,Starter,2,37.81,75.62
18518,5282,Dessert Item 7,Dessert,3,38.7,116.11
18519,5282,Main Course Item 33,Main Course,2,27.51,55.03
18520,5283,Starter Item 23,Starter,3,123.8,371.4
18521,5283,Main Course Item 25,Main Course,3,168.6,505.8
18522,5284,Main Course Item 42,Main Course,1,245.99,245.99
18523,5284,Beverage Item 9,Beverage,2,132.98,265.95
18524,5284,Main Course Item 27,Main Course,2,111.58,223.16
18525,5284,Dessert Item 27,Dessert,1,90.9,90.9
18526,5284,Beverage Item 2,Beverage,3,17.12,51.37
18527,5284,Main Course Item 46,Main Course,3,16.91,50.73
18528,5285,Beverage Item 22,Beverage,2,135.02,270.04
18529,5285,Dessert Item 5,Dessert,3,67.32,201.96
18530,5286,Starter Item 42,Starter,1,178.29,178.29
18531,5286,Starter Item 33,Starter,3,27.98,83.93
18532,5286,Main Course Item 28,Main Course,1,50.52,50.52
18533,5286,Main Course Item 39,Main Course,1,80.17,80.17
18534,5286,Starter Item 34,Starter,1,50.03,50.03
18535,5286,Starter Item 49,Starter,1,52.28,52.28
18536,5287,Starter Item 23,Starter,1,375.21,375.21
18537,5288,Beverage Item 45,Beverage,2,146.43,292.85
18538,5288,Dessert Item 36,Dessert,1,69.39,69.39
18539,5288,Beverage Item 27,Beverage,3,16.89,50.66
18540,5288,Beverage Item 3,Beverage,1,50.2,50.2
18541,5288,Starter Item 43,Starter,3,16.68,50.03
18542,5289,Dessert Item 27,Dessert,2,170.93,341.87
18543,5289,Dessert Item 48,Dessert,1,58.42,58.42
18544,5289,Main Course Item 40,Main Course,2,87.64,175.29
18545,5290,Beverage Item 45,Beverage,1,313.91,313.91
18546,5291,Beverage Item 40,Beverage,2,50.36,100.72
18547,5291,Main Course Item 16,Main Course,3,20.66,61.99
18548,5291,Dessert Item 36,Dessert,1,56.22,56.22
18549,5291,Dessert Item 13,Dessert,1,53.33,53.33
18550,5292,Dessert Item 8,Dessert,3,100.32,300.95
18551,5292,Starter Item 35,Starter,2,52.71,105.41
18552,5292,Dessert Item 49,Dessert,3,82.38,247.15
18553,5292,Main Course Item 19,Main Course,2,32.75,65.49
18554,5292,Main Course Item 23,Main Course,2,28.54,57.09
18555,5292,Starter Item 5,Starter,2,25.13,50.25
18556,5293,Beverage Item 11,Beverage,1,234.43,234.43
18557,5293,Beverage Item 47,Beverage,2,133.0,265.99
18558,5293,Main Course Item 12,Main Course,2,153.53,307.05
18559,5294,Starter Item 28,Starter,3,32.19,96.58
18560,5294,Beverage Item 32,Beverage,3,20.47,61.4
18561,5294,Beverage Item 44,Beverage,3,37.31,111.94
18562,5294,Dessert Item 2,Dessert,2,48.32,96.64
18563,5294,Dessert Item 12,Dessert,1,56.87,56.87
18564,5294,Main Course Item 19,Main Course,2,28.45,56.9
18565,5295,Main Course Item 38,Main Course,3,76.43,229.3
18566,5295,Dessert Item 1,Dessert,3,26.26,78.77
18567,5295,Main Course Item 31,Main Course,3,17.11,51.32
18568,5296,Beverage Item 37,Beverage,3,51.77,155.31
18569,5296,Starter Item 6,Starter,1,80.15,80.15
18570,5296,Dessert Item 49,Dessert,2,25.31,50.62
18571,5296,Dessert Item 46,Dessert,3,46.93,140.8
18572,5296,Main Course Item 3,Main Course,2,26.94,53.87
18573,5296,Main Course Item 18,Main Course,3,16.9,50.7
18574,5297,Dessert Item 9,Dessert,1,284.52,284.52
18575,5297,Main Course Item 49,Main Course,3,17.12,51.37
18576,5297,Beverage Item 38,Beverage,3,16.68,50.04
18577,5297,Main Course Item 14,Main Course,1,50.82,50.82
18578,5297,Dessert Item 38,Dessert,2,27.07,54.13
18579,5298,Beverage Item 12,Beverage,3,26.9,80.7
18580,5298,Main Course Item 16,Main Course,1,75.94,75.94
18581,5298,Main Course Item 24,Main Course,1,170.7,170.7
18582,5298,Starter Item 17,Starter,1,52.3,52.3
18583,5298,Main Course Item 23,Main Course,3,18.76,56.29
18584,5299,Main Course Item 31,Main Course,1,364.18,364.18
18585,5299,Starter Item 12,Starter,3,88.89,266.67
18586,5299,Beverage Item 21,Beverage,1,110.84,110.84
18587,5299,Main Course Item 4,Main Course,3,54.09,162.28
18588,5300,Dessert Item 31,Dessert,1,763.73,763.73
18589,5301,Dessert Item 48,Dessert,1,30.87,30.87
18590,5301,Main Course Item 45,Main Course,2,25.0,50.0
18591,5301,Main Course Item 36,Main Course,1,50.0,50.0
18592,5301,Starter Item 24,Starter,1,50.0,50.0
18593,5301,Main Course Item 4,Main Course,1,50.0,50.0
18594,5301,Main Course Item 15,Main Course,1,50.0,50.0
18595,5302,Beverage Item 26,Beverage,1,603.56,603.56
18596,5303,Dessert Item 48,Dessert,2,122.86,245.72
18597,5303,Starter Item 26,Starter,1,103.53,103.53
18598,5303,Main Course Item 36,Main Course,3,20.77,62.32
18599,5304,Main Course Item 30,Main Course,1,1193.37,1193.37
18600,5305,Dessert Item 16,Dessert,1,19.13,19.13
18601,5305,Beverage Item 9,Beverage,1,50.0,50.0
18602,5305,Dessert Item 20,Dessert,1,50.0,50.0
18603,5305,Starter Item 47,Starter,2,25.0,50.0
18604,5306,Dessert Item 42,Dessert,1,-20.32,-20.32
18605,5306,Main Course Item 41,Main Course,3,16.67,50.0
18606,5306,Beverage Item 10,Beverage,1,50.0,50.0
18607,5306,Main Course Item 25,Main Course,1,50.0,50.0
18608,5306,Starter Item 44,Starter,3,16.67,50.0
18609,5306,Main Course Item 40,Main Course,1,50.0,50.0
18610,5307,Main Course Item 18,Main Course,2,82.37,164.74
18611,5307,Dessert Item 6,Dessert,3,18.96,56.87
18612,5307,Starter Item 29,Starter,3,18.71,56.12
18613,5307,Dessert Item 9,Dessert,3,16.75,50.26
18614,5307,Starter Item 11,Starter,1,50.28,50.28
18615,5307,Beverage Item 33,Beverage,3,16.7,50.1
18616,5308,Starter Item 30,Starter,2,54.26,108.52
18617,5308,Main Course Item 44,Main Course,2,28.96,57.93
18618,5308,Main Course Item 1,Main Course,2,30.46,60.93
18619,5308,Main Course Item 34,Main Course,1,51.61,51.61
18620,5308,Dessert Item 37,Dessert,2,25.46,50.91
18621,5309,Starter Item 16,Starter,2,297.2,594.41
18622,5310,Starter Item 16,Starter,1,337.35,337.35
18623,5310,Beverage Item 43,Beverage,2,162.05,324.09
18624,5310,Starter Item 9,Starter,1,128.37,128.37
18625,5310,Dessert Item 9,Dessert,2,57.28,114.56
18626,5310,Dessert Item 12,Dessert,2,63.22,126.44
18627,5311,Dessert Item 12,Dessert,2,61.92,123.83
18628,5311,Beverage Item 30,Beverage,2,42.27,84.54
18629,5311,Starter Item 49,Starter,3,25.65,76.95
18630,5311,Dessert Item 14,Dessert,2,62.29,124.58
18631,5311,Starter Item 13,Starter,2,25.78,51.56
18632,5311,Dessert Item 12,Dessert,3,17.95,53.84
18633,5312,Main Course Item 41,Main Course,1,766.49,766.49
18634,5313,Main Course Item 37,Main Course,2,234.96,469.91
18635,5314,Dessert Item 47,Dessert,1,101.12,101.12
18636,5314,Dessert Item 28,Dessert,2,47.83,95.66
18637,5314,Beverage Item 43,Beverage,2,35.65,71.3
18638,5314,Dessert Item 43,Dessert,1,94.83,94.83
18639,5315,Starter Item 41,Starter,3,227.39,682.18
18640,5316,Starter Item 22,Starter,1,868.47,868.47
18641,5317,Main Course Item 10,Main Course,1,304.27,304.27
18642,5317,Dessert Item 16,Dessert,1,881.53,881.53
18643,5318,Dessert Item 49,Dessert,3,229.18,687.55
18644,5319,Starter Item 15,Starter,2,470.61,941.22
18645,5320,Main Course Item 22,Main Course,2,28.09,56.18
18646,5320,Dessert Item 48,Dessert,1,280.2,280.2
18647,5320,Main Course Item 6,Main Course,1,56.42,56.42
18648,5320,Starter Item 1,Starter,3,19.26,57.78
18649,5320,Beverage Item 9,Beverage,1,64.68,64.68
18650,5320,Starter Item 48,Starter,2,26.88,53.75
18651,5321,Starter Item 37,Starter,2,46.47,92.93
18652,5321,Main Course Item 36,Main Course,3,42.85,128.55
18653,5321,Dessert Item 30,Dessert,1,228.55,228.55
18654,5321,Starter Item 14,Starter,3,26.67,80.01
18655,5321,Dessert Item 15,Dessert,1,640.13,640.13
18656,5322,Main Course Item 34,Main Course,1,1087.12,1087.12
18657,5323,Dessert Item 31,Dessert,2,98.52,197.03
18658,5323,Dessert Item 7,Dessert,2,173.13,346.26
18659,5323,Starter Item 37,Starter,2,151.37,302.74
18660,5323,Beverage Item 43,Beverage,2,84.85,169.69
18661,5323,Starter Item 48,Starter,2,54.93,109.86
18662,5324,Dessert Item 2,Dessert,3,287.18,861.54
18663,5325,Beverage Item 22,Beverage,2,36.96,73.93
18664,5325,Dessert Item 32,Dessert,1,60.57,60.57
18665,5325,Dessert Item 5,Dessert,1,51.3,51.3
18666,5325,Beverage Item 47,Beverage,2,26.56,53.11
18667,5326,Starter Item 12,Starter,3,21.39,64.16
18668,5326,Beverage Item 40,Beverage,3,39.41,118.23
18669,5326,Beverage Item 11,Beverage,2,25.05,50.1
18670,5326,Main Course Item 31,Main Course,2,25.04,50.08
18671,5326,Main Course Item 5,Main Course,3,17.54,52.62
18672,5327,Main Course Item 11,Main Course,2,185.38,370.77
18673,5328,Dessert Item 5,Dessert,1,86.26,86.26
18674,5328,Beverage Item 28,Beverage,1,57.53,57.53
18675,5328,Main Course Item 18,Main Course,2,46.51,93.02
18676,5328,Starter Item 11,Starter,1,109.52,109.52
18677,5329,Beverage Item 21,Beverage,3,102.21,306.64
18678,5329,Starter Item 42,Starter,1,113.54,113.54
